,name,iou,acc,precision,recall,pos,neg,tp,tn,fp,fn
47,m_3807543_se_18_1_20170611_inference_,0.5238505634556875,0.9992183782291414,0.9562367411150573,0.5367181751287712,74745,46576975,40117,46575139,1836,34628
48,m_3807534_nw_18_1_20170611_inference_,,1.0,,,0,46807936,0,46807936,0,0
49,m_3907525_nw_18_1_20170709_inference_,0.0,0.9970849483860601,0.0,,0,46250296,0,46115474,134822,0
50,m_3907618_ne_18_1_20170609_inference_,,1.0,,,0,46955740,0,46955740,0,0
51,m_3807732_ne_18_1_20170716_inference_,,1.0,,,0,47812768,0,47812768,0,0
52,m_3807538_sw_18_1_20170611_inference_,0.5659482314117769,0.9979077044509073,0.9583042303137053,0.5802361875341893,217539,46050781,126224,46045289,5492,91315
53,m_3907655_se_18_1_20170611_inference_,,1.0,,,0,46652848,0,46652848,0,0
54,m_3807548_sw_18_1_20170611_inference_,0.0,0.9998652427892,0.0,,0,46149664,0,46143445,6219,0
55,m_3807550_ne_18_1_20170611_inference_,0.3413280076221188,0.9992321333062205,0.7324159622567329,0.3899564598509587,47772,46768948,18629,46762142,6806,29143
56,m_3907518_sw_18_1_20170709_inference_,0.0,0.999753673396249,0.0,,0,46040500,0,46029159,11341,0
57,m_3907630_nw_18_1_20170611_inference_,0.0,0.9999224121066997,0.0,,0,46579432,0,46575818,3614,0
58,m_3807664_se_18_1_20170611_inference_,0.0,0.9775082489245824,0.0,,0,47164936,0,46104114,1060822,0
59,m_3907656_ne_18_1_20170611_inference_,0.0,0.9992777383053058,0.0,,0,46524688,0,46491085,33603,0
60,m_3907557_se_18_1_20170709_inference_,0.5852467212799508,0.9997680264766458,0.9108158257018016,0.6208233038227734,24511,46463553,15217,46462063,1490,9294
61,m_3907621_ne_18_1_20170611_inference_,0.0,0.9998030031796008,0.0,,0,46579432,0,46570256,9176,0
62,m_3807549_sw_18_1_20170611_inference_,0.0,0.9223951650664055,0.0,,0,47027740,0,43378160,3649580,0
63,m_3807541_sw_18_1_20170611_inference_,0.0,0.9999695601391108,0.0,,0,46945024,0,46943595,1429,0
64,m_3807651_ne_18_1_20170626_inference_,0.0,0.9999840968095598,0.0,,0,47663392,0,47662634,758,0
65,m_3807555_se_18_1_20170611_inference_,,1.0,,,0,46277140,0,46277140,0,0
66,m_3907633_sw_18_1_20170609_inference_,0.0,0.9989773594460009,0.0,,0,47268808,0,47220469,48339,0
67,m_3907526_sw_18_1_20170609_inference_,0.0,0.9999611331180951,0.0,,0,46131820,0,46130027,1793,0
68,m_3907617_ne_18_1_20170609_inference_,0.0,0.9993808267129448,0.0,,0,47038528,0,47009403,29125,0
69,m_3907558_se_18_1_20170609_inference_,0.48645465253239106,0.999896549016698,0.8704732707415214,0.5244141752279811,8663,46351457,4543,46350781,676,4120
70,m_3807601_ne_18_1_20170716_inference_,0.0,0.9987192385672752,0.0,,0,47499088,0,47438253,60835,0
71,m_3907634_sw_18_1_20170609_inference_,0.0,0.9991779598105591,0.0,,0,47222752,0,47183933,38819,0
72,m_3807536_se_18_1_20170611_inference_,0.32282086395643755,0.9982019536718959,0.7776194565896315,0.35565454935009283,112016,46366208,39839,46354815,11393,72177
73,m_3807664_nw_18_1_20170611_inference_,0.0,0.9931866326862316,0.0,,0,47202064,0,46880459,321605,0
74,m_3807622_se_18_1_20170730_inference_,,1.0,,,0,47047120,0,47047120,0,0
75,m_3807739_se_18_1_20170731_inference_,,1.0,,,0,48034624,0,48034624,0,0
76,m_3807561_nw_18_1_20170611_inference_,0.5916403942889457,0.9976297911739771,0.9414075594422456,0.6142594013814274,260600,46354280,160076,46344317,9963,100524
77,m_3807624_sw_18_1_20170611_inference_,0.6034778875053671,0.9999606029543987,0.8017683970336565,0.7093111279333838,3963,46877725,2811,46877030,695,1152
78,m_3807706_ne_18_1_20170730_inference_,0.0,0.9999728214976221,0.0,,0,47795128,0,47793829,1299,0
79,m_3807648_ne_18_1_20170611_inference_,0.0,0.9999872841008307,0.0,,0,47027740,0,47027142,598,0
80,m_3807557_se_18_1_20170611_inference_,0.0,0.8612906744710178,0.0,,0,47082112,0,40551384,6530728,0
81,m_3807555_sw_18_1_20170611_inference_,,1.0,,,0,46322584,0,46322584,0,0
82,m_3807652_nw_18_1_20170626_inference_,0.0,0.9999622827298332,0.0,,0,47617444,0,47615648,1796,0
83,m_3907649_sw_18_1_20170716_inference_,0.0,0.9999628615038452,0.0,,0,47444032,0,47442270,1762,0
84,m_3807724_se_18_1_20170716_inference_,,1.0,,,0,47766676,0,47766676,0,0
85,m_3907630_se_18_1_20170611_inference_,0.0,0.999985722373093,0.0,,0,46506328,0,46505664,664,0
86,m_3807558_nw_18_1_20170611_inference_,0.0,0.9999255862690267,0.0,,0,46953700,0,46950206,3494,0
87,m_3807555_ne_18_1_20170611_inference_,0.0,0.9999540593908786,0.0,,0,46277140,0,46275014,2126,0
88,m_3907541_nw_18_1_20170709_inference_,0.0,0.999899477212521,,0.0,4663,46382829,0,46382829,0,4663
89,m_3807604_sw_18_1_20170626_inference_,0.0,0.9998371109580918,0.0,,0,47203912,0,47196223,7689,0
90,m_3807525_se_18_1_20170611_inference_,0.7675171594188839,0.9995897092373741,0.8805949382939351,0.856672983216026,73880,46651520,63291,46642938,8582,10589
91,m_3907652_ne_18_1_20170611_inference_,0.0,0.9984256314161123,0.0,,0,46983280,0,46909311,73969,0
92,m_3807603_nw_18_1_20170716_inference_,0.0,0.9988223583370271,0.0,,0,47286880,0,47231193,55687,0
93,m_3807612_se_18_1_20170730_inference_,,1.0,,,0,47212840,0,47212840,0,0
94,m_3807604_nw_18_1_20170611_inference_,0.0,0.9982189434641411,0.0,,0,47157964,0,47073973,83991,0
95,m_3907660_se_18_1_20170611_inference_,0.0,0.9999459799387804,0.0,,0,47075104,0,47072561,2543,0
96,m_3807633_se_18_1_20170626_inference_,,1.0,,,0,47821480,0,47821480,0,0
97,m_3907630_ne_18_1_20170611_inference_,,1.0,,,0,46542880,0,46542880,0,0
98,m_3907660_sw_18_1_20170626_inference_,,1.0,,,0,47157964,0,47157964,0,0
99,m_3807548_nw_18_1_20170611_inference_,0.0,0.9992594176121181,0.0,,0,46104256,0,46070112,34144,0
100,m_3807627_nw_18_1_20170716_inference_,0.0,0.9999816065054886,0.0,,0,47516800,0,47515926,874,0
101,m_3907719_sw_18_1_20170628_inference_,0.0,0.9993203317154119,0.0,,0,47842456,0,47809939,32517,0
102,m_3807638_ne_18_1_20170730_inference_,,1.0,,,0,47147584,0,47147584,0,0
103,m_3807525_sw_18_1_20170611_inference_,0.6590648877257752,0.9993770494798869,0.8045065601825442,0.7847425089725398,71886,46772926,56412,46759218,13708,15474
104,m_3907654_ne_18_1_20170611_inference_,0.0,0.9954021551916011,0.0,,0,46726240,0,46511400,214840,0
105,m_3907718_se_18_1_20170630_inference_,0.0,0.9986837426035564,0.0,,0,47972380,0,47909236,63144,0
106,m_3807614_sw_18_1_20170730_inference_,,1.0,,,0,47047120,0,47047120,0,0
107,m_3807535_ne_18_1_20170611_inference_,0.49413569918626193,0.9986688514635912,0.9655051431305318,0.5030160022599246,120358,46440186,60542,46438023,2163,59816
108,m_3807634_sw_18_1_20170626_inference_,0.0,0.999050338848986,0.0,,0,47738080,0,47692745,45335,0
109,m_3807617_se_18_1_20170716_inference_,0.0,0.9998581572372682,0.0,,0,47637256,0,47630499,6757,0
110,m_3907623_se_18_1_20170611_inference_,,1.0,,,0,46414720,0,46414720,0,0
111,m_3807617_sw_18_1_20170716_inference_,0.0,0.999865214899502,0.0,,0,47683312,0,47676885,6427,0
112,m_3807509_ne_18_1_20170709_inference_,0.35491211643535253,0.998832647237268,0.9131800439131496,0.36730613546598634,81526,46543626,29945,46540779,2847,51581
113,m_3807662_sw_18_1_20170730_inference_,,1.0,,,0,47459680,0,47459680,0,0
114,m_3807553_nw_18_1_20170611_inference_,0.7067324955116696,0.999859582084995,0.9694618889299348,0.7228240910760191,21784,46510740,15746,46510244,496,6038
115,m_3807643_ne_18_1_20170626_inference_,0.0,0.9997165319333241,0.0,,0,47571496,0,47558011,13485,0
116,m_3807560_ne_18_1_20170611_inference_,0.4367256001149921,0.9974804991089666,0.6530701440137565,0.5686541184984621,160289,46500143,91149,46451722,48421,69140
117,m_3807747_nw_18_1_20170731_inference_,0.0,0.9999813376522467,0.0,,0,48118276,0,48117378,898,0
118,m_3807628_nw_18_1_20170626_inference_,,1.0,,,0,47433652,0,47433652,0,0
119,m_3907636_se_18_1_20170611_inference_,0.0,0.9996906642817511,0.0,,0,46845544,0,46831053,14491,0
120,m_3907550_nw_18_1_20170609_inference_,0.0,0.9997427585250913,0.0,0.0,9559,46304901,0,46302546,2355,9559
121,m_3807639_ne_18_1_20170709_inference_,0.6271905031091012,0.9999719475058079,0.6752891052951917,0.8980169971671388,2471,47016521,2219,47015454,1067,252
122,m_3807559_nw_18_1_20170611_inference_,0.6120327332242226,0.9993673195873295,0.903475201979203,0.6548521315195921,71381,46762691,46744,46757697,4994,24637
123,m_3807527_sw_18_1_20170611_inference_,0.5094708542099474,0.9993970038443419,0.7681151791119417,0.6020713416269522,48471,46548841,29183,46540031,8810,19288
124,m_3907626_ne_18_1_20170609_inference_,0.0,0.999988267246616,0.0,,0,47047780,0,47047228,552,0
125,m_3807537_nw_18_1_20170611_inference_,0.46172051548280707,0.9984815433408614,0.9272211575316213,0.4790829946846012,126237,46306435,60478,46301688,4747,65759
126,m_3807614_ne_18_1_20170730_inference_,,1.0,,,0,46955440,0,46955440,0,0
127,m_3807610_ne_18_1_20170716_inference_,0.0,0.9999516244166907,0.0,,0,47461960,0,47459664,2296,0
128,m_3907517_ne_18_1_20170609_inference_,,1.0,,,0,46113100,0,46113100,0,0
129,m_3807543_nw_18_1_20170611_inference_,0.30356655755591927,0.9995625266660613,0.7172897196261683,0.34482357953445136,25819,46662741,8903,46659232,3509,16916
130,m_3807652_se_18_1_20170730_inference_,,1.0,,,0,47580136,0,47580136,0,0
131,m_3907644_se_18_1_20170611_inference_,0.0,0.9965650396076746,0.0,,0,46937368,0,46776140,161228,0
132,m_3807502_sw_18_1_20170609_inference_,0.06457652220079917,0.99927933342863,0.24290519234811855,0.08084942625244892,28584,46422856,2311,46415653,7203,26273
133,m_3907623_sw_18_1_20170611_inference_,0.0,0.9999765392228465,0.0,,0,46460524,0,46459434,1090,0
134,m_3807650_ne_18_1_20170626_inference_,,1.0,,,0,47830120,0,47830120,0,0
135,m_3807536_sw_18_1_20170611_inference_,0.08558276725062568,0.9991211013342112,0.14873208807424954,0.16775436905961194,22831,46537713,3830,46515792,21921,19001
136,m_3807611_ne_18_1_20170626_inference_,,1.0,,,0,47295808,0,47295808,0,0
137,m_3807623_ne_18_1_20170709_inference_,0.0,0.9997408127131375,0.0,,0,46927456,0,46915293,12163,0
138,m_3807550_sw_18_1_20170611_inference_,0.0,0.9997984780434228,0.0,0.0,5153,46902887,0,46898587,4300,5153
139,m_3807616_sw_18_1_20170611_inference_,0.0,0.9996001936475863,0.0,,0,46790152,0,46771445,18707,0
140,m_3807542_sw_18_1_20170611_inference_,0.35511535209566375,0.9997719190921533,0.8678966789667897,0.375407010151312,15663,46801057,5880,46800162,895,9783
141,m_3907525_se_18_1_20170609_inference_,,1.0,,,0,46213888,0,46213888,0,0
142,m_3807628_ne_18_1_20170730_inference_,,1.0,,,0,47350576,0,47350576,0,0
143,m_3807637_sw_18_1_20170730_inference_,,1.0,,,0,47396488,0,47396488,0,0
144,m_3907664_sw_18_1_20170611_inference_,0.5984393757503002,0.999870940355024,0.8102031602708804,0.6960130313372634,12892,46639956,8973,46637854,2102,3919
145,m_3807644_se_18_1_20170730_inference_,0.0,0.9992974271226992,0.0,,0,47488312,0,47454948,33364,0
146,m_3807618_sw_18_1_20170626_inference_,0.0,0.9999386020945049,0.0,,0,47591200,0,47588278,2922,0
147,m_3807647_ne_18_1_20170709_inference_,,1.0,,,0,47147584,0,47147584,0,0
148,m_3907638_nw_18_1_20170611_inference_,0.0,0.9992173308851199,0.0,,0,46717060,0,46680496,36564,0
149,m_3807559_se_18_1_20170611_inference_,0.5337332383399913,0.9984346327013064,0.7944495994849168,0.619247942728514,135495,46689937,83905,46668228,21709,51590
150,m_3907620_sw_18_1_20170611_inference_,,1.0,,,0,46790380,0,46790380,0,0
151,m_3807537_ne_18_1_20170611_inference_,0.6996839859389002,0.9976647049457545,0.9420714851396381,0.7311405543314392,344920,46005540,252185,45990033,15507,92735
152,m_3807518_ne_18_1_20170611_inference_,0.4727955916870662,0.998876673645511,0.8458987437593497,0.5173561735948058,90717,46497703,46933,46489153,8550,43784
153,m_3807632_nw_18_1_20170611_inference_,0.0,0.9996820198393026,0.0,,0,46927456,0,46912534,14922,0
154,m_3907655_nw_18_1_20170611_inference_,,1.0,,,0,46689544,0,46689544,0,0
155,m_3807637_nw_18_1_20170730_inference_,,1.0,,,0,47350576,0,47350576,0,0
156,m_3907657_se_18_1_20170716_inference_,0.0,0.9993222772361522,0.0,,0,47453032,0,47420872,32160,0
157,m_3907631_se_18_1_20170611_inference_,0.0,0.9997983449347235,0.0,,0,46460524,0,46451155,9369,0
158,m_3807536_ne_18_1_20170611_inference_,0.6316809094002042,0.9980182273378538,0.8776136666963253,0.6927010407019362,227827,46204845,157816,46182837,22008,70011
159,m_3807626_sw_18_1_20170626_inference_,0.0,0.9999859834724818,0.0,,0,47729368,0,47728699,669,0
160,m_3807661_ne_18_1_20170730_inference_,,1.0,,,0,47496952,0,47496952,0,0
161,m_3907534_se_18_1_20170609_inference_,0.07551569764931121,0.9986092138418987,0.6721332479180013,0.07840382603497235,66910,46110570,5246,46108011,2559,61664
162,m_3907634_nw_18_1_20170609_inference_,0.0,0.9992558402139904,0.0,,0,47176696,0,47141589,35107,0
163,m_3807628_se_18_1_20170730_inference_,,1.0,,,0,47396488,0,47396488,0,0
164,m_3907657_ne_18_1_20170716_inference_,0.0,0.9997305546250448,0.0,,0,47453032,0,47440246,12786,0
165,m_3907557_ne_18_1_20170709_inference_,0.49002188952977455,0.9986254792175971,0.866319223761705,0.5301056961861221,115709,46326659,61338,46317194,9465,54371
166,m_3907720_nw_18_1_20170628_inference_,0.0,0.9997437787811356,0.0,,0,47712676,0,47700451,12225,0
167,m_3907632_se_18_1_20170611_inference_,0.0,0.9998313831844108,0.0,,0,46341760,0,46333946,7814,0
168,m_3807640_se_18_1_20170611_inference_,0.0,0.9999423899757194,0.0,,0,46936276,0,46933572,2704,0
169,m_3807601_sw_18_1_20170716_inference_,0.0,0.9980541651109522,0.0,,0,47545144,0,47452629,92515,0
170,m_3907533_nw_18_1_20170709_inference_,,1.0,,,0,46296028,0,46296028,0,0
171,m_3907533_se_18_1_20170609_inference_,0.0,0.9999527267732751,0.0,,0,46305280,0,46303091,2189,0
172,m_3807541_ne_18_1_20170611_inference_,0.14499484004127966,0.9997170763624045,0.33387791474825484,0.2040112532897722,11019,46842613,2248,46838128,4485,8771
173,m_3907534_ne_18_1_20170609_inference_,0.08617944212607072,0.9992784806669236,0.5546916416327973,0.0925849457291175,33904,46097916,3139,46095396,2520,30765
174,m_3907644_nw_18_1_20170611_inference_,0.0,0.9995834093680246,0.0,,0,46974172,0,46954603,19569,0
175,m_3907664_se_18_1_20170611_inference_,0.0,0.9987624118485511,0.0,0.0,12187,46558233,0,46512785,45448,12187
176,m_3807535_nw_18_1_20170611_inference_,0.5141288967025428,0.9995132788826522,0.8553288628905693,0.563095853097262,42586,46517958,23980,46513902,4056,18606
177,m_3807626_nw_18_1_20170626_inference_,0.0,0.9999873838241229,0.0,,0,47637256,0,47636655,601,0
178,m_3907650_nw_18_1_20170716_inference_,0.0,0.999080754043963,0.0,,0,47277880,0,47234420,43460,0
179,m_3807601_nw_18_1_20170716_inference_,0.0,0.9984351924562475,0.0,,0,47545144,0,47470745,74399,0
180,m_3807526_ne_18_1_20170611_inference_,0.6181662467087569,0.9988431850698031,0.7687439485960743,0.7593795376094461,115011,46519069,87337,46492796,26273,27674
181,m_3807563_sw_18_1_20170611_inference_,0.0,0.9999189743415441,0.0,,0,46368028,0,46364271,3757,0
182,m_3807739_ne_18_1_20170731_inference_,,1.0,,,0,47988496,0,47988496,0,0
183,m_3807633_nw_18_1_20170716_inference_,0.0,0.9999869932925539,0.0,,0,47821480,0,47820858,622,0
184,m_3807635_ne_18_1_20170626_inference_,,1.0,,,0,47525548,0,47525548,0,0
185,m_3807544_se_18_1_20170611_inference_,0.807025694893342,0.9997950269719873,0.9568414245682945,0.8375120540019286,47702,46558430,39951,46556628,1802,7751
186,m_3907526_ne_18_1_20170609_inference_,0.0,0.9998354169668291,0.0,,0,46086160,0,46078575,7585,0
187,m_3907622_nw_18_1_20170611_inference_,0.0,0.9999075209948849,0.0,,0,46497040,0,46492740,4300,0
188,m_3907533_sw_18_1_20170709_inference_,0.0,0.999978744872875,0.0,,0,46341760,0,46340775,985,0
189,m_3807628_sw_18_1_20170626_inference_,0.0,0.9997502406097679,0.0,,0,47433652,0,47421805,11847,0
190,m_3907719_se_18_1_20170628_inference_,0.0,0.999940993831922,0.0,,0,47842456,0,47839633,2823,0
191,m_3807608_se_18_1_20170611_inference_,0.255912330957298,0.9995212580786493,0.5903642231443061,0.31116601190717263,24691,46637193,7683,46631862,5331,17008
192,m_3907721_nw_18_1_20170628_inference_,0.0,0.999844902721642,0.0,,0,47583040,0,47575660,7380,0
193,m_3807640_sw_18_1_20170611_inference_,,1.0,,,0,47018992,0,47018992,0,0
194,m_3807653_nw_18_1_20170730_inference_,0.0,0.9999045332502049,0.0,,0,47451076,0,47446546,4530,0
195,m_3807656_nw_18_1_20170611_inference_,,1.0,,,0,47073472,0,47073472,0,0
196,m_3907526_se_18_1_20170609_inference_,,1.0,,,0,46086160,0,46086160,0,0
197,m_3807641_se_18_1_20170626_inference_,,1.0,,,0,47867536,0,47867536,0,0
198,m_3807654_nw_18_1_20170730_inference_,0.0,0.9999815276135788,0.0,,0,47368000,0,47367125,875,0
199,m_3807546_se_18_1_20170611_inference_,0.3079244497632551,0.9988503178891349,0.8748937428391913,0.32210746894177517,73491,46203649,23672,46200264,3385,49819
200,m_3907620_ne_18_1_20170611_inference_,0.0,0.9998977258791506,0.0,,0,46707808,0,46703031,4777,0
201,m_3807553_se_18_1_20170611_inference_,0.3893138033047117,0.9996358767593733,0.7759401740130869,0.43862287618892776,24602,46462406,10791,46459290,3116,13811
202,m_3907629_nw_18_1_20170611_inference_,0.0,0.999973773121616,0.0,,0,46707808,0,46706583,1225,0
203,m_3807552_nw_18_1_20170611_inference_,0.5944164052198426,0.9992351836116653,0.9775484642850466,0.6026437404201864,86771,46564949,52292,46563748,1201,34479
204,m_3807519_nw_18_1_20170611_inference_,0.7887727517144352,0.9993833922389131,0.941819557072244,0.8291751842904045,129144,46376920,107083,46370305,6615,22061
205,m_3907720_ne_18_1_20170628_inference_,0.0,0.9999659000471908,0.0,,0,47712676,0,47711049,1627,0
206,m_3807624_nw_18_1_20170611_inference_,0.0,0.9999119059023642,0.0,,0,46881688,0,46877558,4130,0
207,m_3807618_se_18_1_20170626_inference_,,1.0,,,0,47516800,0,47516800,0,0
208,m_3907645_sw_18_1_20170611_inference_,0.0,0.9992319069810927,0.0,,0,46891456,0,46855439,36017,0
209,m_3807730_se_18_1_20170731_inference_,0.0,0.9995612424933608,0.0,,0,48072112,0,48051020,21092,0
210,m_3807526_sw_18_1_20170611_inference_,0.29289680795813194,0.9992424034893227,0.8228856838206409,0.31260393126678887,46906,46678494,14663,46675338,3156,32243
211,m_3807623_se_18_1_20170709_inference_,0.0,0.9997356537162229,0.0,,0,46881688,0,46869295,12393,0
212,m_3807608_nw_18_1_20170611_inference_,0.8604311699977544,0.9999734085703215,0.8961524967840019,0.9557246196058867,8018,46736366,7663,46735478,888,355
213,m_3907632_nw_18_1_20170611_inference_,0.0,0.9995236990450694,0.0,,0,46378240,0,46356150,22090,0
214,m_3907632_sw_18_1_20170611_inference_,0.0,0.9995474601882262,0.0,,0,46378240,0,46357252,20988,0
215,m_3907557_sw_18_1_20170609_inference_,0.030967790487658037,0.999447009496586,0.9915662650602409,0.030975949414731453,26569,46543851,823,46543844,7,25746
216,m_3807519_sw_18_1_20170611_inference_,0.685295679610134,0.9991335323496738,0.9276667723860873,0.7239814524512797,121202,46384862,87748,46378020,6842,33454
217,m_3807503_nw_18_1_20170609_inference_,0.0,0.999280082344329,0.0,0.0,30716,46338476,0,46335810,2666,30716
218,m_3807551_se_18_1_20170611_inference_,0.6854268345567655,0.9991464585335064,0.91843806786967,0.7298524880571577,119109,46623787,86932,46616067,7720,32177
219,m_3807560_nw_18_1_20170611_inference_,0.48424531102763685,0.998290435406484,0.655294991047644,0.649756215846403,115471,46627425,75028,46587958,39467,40443
220,m_3807559_ne_18_1_20170611_inference_,0.6229509653230034,0.9990929819397439,0.9236352618821794,0.656778073363558,106756,46681728,70115,46675931,5797,36641
221,m_3807635_sw_18_1_20170716_inference_,,1.0,,,0,47608768,0,47608768,0,0
222,m_3807541_se_18_1_20170611_inference_,0.3881180856915836,0.999786542783726,0.7977386934673367,0.4304792895396922,14751,46884577,6350,46882967,1610,8401
223,m_3907533_ne_18_1_20170609_inference_,0.0,0.9998321861260144,,0.0,7763,46251821,0,46251821,0,7763
224,m_3807559_sw_18_1_20170611_inference_,0.577878394472281,0.999160612041683,0.7809079178205333,0.6896993289965682,78092,46792964,53860,46777853,15111,24232
225,m_3807549_se_18_1_20170611_inference_,0.0,0.9997730828555085,0.0,,0,46990720,0,46980057,10663,0
226,m_3807602_nw_18_1_20170716_inference_,0.0,0.9973724026139733,0.0,,0,47415940,0,47291350,124590,0
227,m_3807526_se_18_1_20170611_inference_,0.2562528899911724,0.9996205993556644,0.3189785987127832,0.5658065713755337,10774,46623306,6096,46610291,13015,4678
228,m_3807544_ne_18_1_20170611_inference_,0.2598307232078771,0.9966973660951338,0.2989563299172491,0.6650309471555742,81106,46442670,53938,46316187,126483,27168
229,m_3807610_nw_18_1_20170716_inference_,0.0,0.9965411247238841,0.0,,0,47461960,0,47297795,164165,0
230,m_3907640_se_18_1_20170611_inference_,,1.0,,,0,46387492,0,46387492,0,0
231,m_3807731_se_18_1_20170731_inference_,,1.0,,,0,47942368,0,47942368,0,0
232,m_3807620_ne_18_1_20170730_inference_,0.0,0.9999725130278514,0.0,,0,47258752,0,47257453,1299,0
233,m_3907637_nw_18_1_20170611_inference_,0.0,0.9997771311878278,0.0,,0,46762936,0,46752514,10422,0
234,m_3807614_se_18_1_20170730_inference_,,1.0,,,0,47001280,0,47001280,0,0
235,m_3907628_ne_18_1_20170611_inference_,,1.0,,,0,46790380,0,46790380,0,0
236,m_3807610_sw_18_1_20170716_inference_,0.0,0.9973420886343726,0.0,,0,47507980,0,47381708,126272,0
237,m_3807635_nw_18_1_20170716_inference_,0.0,0.9999795415836007,0.0,,0,47608768,0,47607794,974,0
238,m_3907717_ne_18_1_20170628_inference_,0.0,0.9997851680380031,0.0,,0,48009616,0,47999302,10314,0
239,m_3807545_se_18_1_20170611_inference_,0.43706762188619397,0.9995567110548472,0.7869239858211895,0.4957355084824613,32243,46409249,15984,46404921,4328,16259
240,m_3807645_sw_18_1_20170730_inference_,0.0,0.999404833225047,0.0,,0,47405200,0,47376986,28214,0
241,m_3907720_sw_18_1_20170628_inference_,0.0,0.9999454971655176,0.0,,0,47758984,0,47756381,2603,0
242,m_3907660_ne_18_1_20170611_inference_,0.0,0.9999212110078397,0.0,,0,47075104,0,47071395,3709,0
243,m_3807535_sw_18_1_20170611_inference_,0.45212593313859134,0.999421528528616,0.9103831386324647,0.4731858519808076,47102,46641458,22288,46639264,2194,24814
244,m_3907518_ne_18_1_20170609_inference_,,1.0,,,0,45994840,0,45994840,0,0
245,m_3807542_nw_18_1_20170611_inference_,0.33916083916083917,0.999838519229882,0.6288492706645057,0.4240437158469945,9150,46807570,3880,46805280,2290,5270
246,m_3807640_nw_18_1_20170611_inference_,0.6561297578878825,0.9998763338024232,0.8677000156568029,0.7290666315858713,15203,46958021,11084,46956331,1690,4119
247,m_3807544_sw_18_1_20170611_inference_,0.42743431059990417,0.9994105315727511,0.751584655406148,0.4977554536410182,41211,46573669,20513,46566889,6780,20698
248,m_3807540_se_18_1_20170611_inference_,0.0,0.9999514099875012,0.0,,0,46058848,0,46056610,2238,0
249,m_3907626_se_18_1_20170609_inference_,,1.0,,,0,47047780,0,47047780,0,0
250,m_3807615_se_18_1_20170709_inference_,0.0,0.9998987024528639,0.0,,0,46881688,0,46876939,4749,0
251,m_3807613_nw_18_1_20170730_inference_,,1.0,,,0,47166928,0,47166928,0,0
252,m_3807547_nw_18_1_20170611_inference_,0.44841489620948627,0.9994614517278363,0.7678388528508023,0.5187472769676311,39019,46192677,20241,46186557,6120,18778
253,m_3807653_sw_18_1_20170730_inference_,0.0,0.999957260415363,0.0,,0,47496952,0,47494922,2030,0
254,m_3807555_nw_18_1_20170611_inference_,,1.0,,,0,46322584,0,46322584,0,0
255,m_3807546_sw_18_1_20170611_inference_,0.6049994182857713,0.999488259334993,0.8305231695909101,0.6902102808168528,52739,46388753,36401,46381325,7428,16338
256,m_3907632_ne_18_1_20170611_inference_,0.0,0.9997778859128045,0.0,,0,46296028,0,46285745,10283,0
257,m_3907534_sw_18_1_20170609_inference_,0.0,0.9998940176033859,,0.0,4894,46172586,0,46172586,0,4894
258,m_3807542_se_18_1_20170611_inference_,0.13213387502418264,0.9991376157919649,0.3223049496644295,0.18296821050125014,33596,46783124,6147,46770199,12925,27449
259,m_3807561_sw_18_1_20170611_inference_,0.582872418879056,0.9988353526702253,0.8198202091797043,0.668511013215859,113500,46510056,75876,46493380,16676,37624
260,m_3807731_sw_18_1_20170731_inference_,0.0,0.9999481322055319,0.0,,0,48025948,0,48023457,2491,0
261,m_3907617_se_18_1_20170609_inference_,0.0,0.9994575082154278,0.0,,0,47084584,0,47059041,25543,0
262,m_3807638_se_18_1_20170730_inference_,,1.0,,,0,47193388,0,47193388,0,0
263,m_3907541_se_18_1_20170609_inference_,0.0,0.9999071054061809,0.0,0.0,3149,46393523,0,46392362,1161,3149
264,m_3907633_nw_18_1_20170609_inference_,0.0,0.9999772966317249,0.0,,0,47305756,0,47304682,1074,0
265,m_3807607_nw_18_1_20170611_inference_,0.0,0.9999346316681358,0.0,,0,46826956,0,46823895,3061,0
266,m_3807550_nw_18_1_20170611_inference_,0.0,0.9994586062423633,0.0,0.0,5153,46857227,0,46837009,20218,5153
267,m_3907650_ne_18_1_20170716_inference_,0.0,0.9980153227080195,0.0,,0,47231860,0,47138120,93740,0
268,m_3807653_ne_18_1_20170730_inference_,,1.0,,,0,47451076,0,47451076,0,0
269,m_3907525_sw_18_1_20170709_inference_,,1.0,,,0,46296028,0,46296028,0,0
270,m_3807540_nw_18_1_20170611_inference_,0.0,0.9999594110094204,0.0,0.0,38,46022294,0,46020464,1830,38
271,m_3907718_ne_18_1_20170630_inference_,0.0,0.9999592288110838,0.0,,0,47926000,0,47924046,1954,0
272,m_3907656_sw_18_1_20170611_inference_,,1.0,,,0,46607080,0,46607080,0,0
273,m_3807655_ne_18_1_20170709_inference_,,1.0,,,0,47202064,0,47202064,0,0
274,m_3907663_sw_18_1_20170611_inference_,,1.0,,,0,46781152,0,46781152,0,0
275,m_3807619_se_18_1_20170626_inference_,0.0,0.9999691270123575,0.0,,0,47387704,0,47386241,1463,0
276,m_3807739_sw_18_1_20170731_inference_,,1.0,,,0,48118276,0,48118276,0,0
277,m_3807740_ne_18_1_20170716_inference_,,1.0,,,0,47904952,0,47904952,0,0
278,m_3807603_se_18_1_20170626_inference_,0.0,0.999943779372582,0.0,,0,47295808,0,47293149,2659,0
