,tp,tn,fp,fn,iou,recall,precision
unet_model_93_0_metrics,385443.0,326683628.0,38127.0,48514.0,0.8164712212233416,0.8882055134494893,0.9099865429563
unet_model_49_0_metrics,378168.0,326689105.0,32650.0,55789.0,0.8104636235632985,0.8714411796560488,0.9205244171384895
unet_model_84_0_metrics,379396.0,326687302.0,34453.0,54561.0,0.8099656284024679,0.8742709531128661,0.9167498290439267
unet_model_88_0_metrics,380608.0,326685563.0,36192.0,53349.0,0.8095476115018856,0.8770638565572165,0.9131669865642994
unet_model_73_0_metrics,379727.0,326687223.0,34532.0,54230.0,0.8105355728736428,0.8750337014957703,0.9166415213670674
unet_model_06_0_metrics,377369.0,326690269.0,31486.0,56588.0,0.8107738219287861,0.8695999834084944,0.9229898130143939
unet_model_27_0_metrics,368046.0,326689923.0,31832.0,65911.0,0.7901560577858214,0.8481162880193199,0.9203957206948119
unet_model_38_0_metrics,383425.0,326687008.0,34747.0,50532.0,0.818053611661091,0.88355528312713,0.9169073969562763
unet_model_50_0_metrics,381520.0,326688562.0,33193.0,52437.0,0.8166969924007278,0.8791654472678169,0.9199615155541302
unet_model_96_0_metrics,377261.0,326686624.0,35131.0,56696.0,0.8042435534483935,0.8693511108243444,0.9148116355312421
unet_model_44_0_metrics,376118.0,326687631.0,34124.0,57839.0,0.8035318673477454,0.8667172093087564,0.9168198282964689
unet_model_02_0_metrics,386202.0,326687916.0,33839.0,47755.0,0.8255778159710643,0.889954534665877,0.9194388166869425
unet_model_87_0_metrics,384787.0,326682760.0,38995.0,49170.0,0.8135857338588272,0.8866938429383556,0.9079833499299168
unet_model_01_0_metrics,380028.0,326692004.0,29751.0,53929.0,0.8195416080809474,0.8757273186052996,0.9273974508210523
unet_model_26_0_metrics,376614.0,326688613.0,33142.0,57343.0,0.8062830363584593,0.8678601796952232,0.9191177188375521
unet_model_54_0_metrics,382578.0,326686243.0,35512.0,51379.0,0.8149164268567254,0.8816034768421757,0.9150613504269416
unet_model_74_0_metrics,379311.0,326687265.0,34490.0,54646.0,0.8097202031393093,0.8740750811716368,0.9166507572480492
unet_model_60_0_metrics,377922.0,326687428.0,34327.0,56035.0,0.8070359012906697,0.8708743032143738,0.916732363207673
