,tp,tn,fp,fn,iou,recall,precision
unet_model_53_0_metrics,4148.0,327145959.0,2871.0,2734.0,0.4253050343484056,0.6027317640220866,0.590967374269839
unet_model_19_0_metrics,4889.0,327137706.0,11124.0,1993.0,0.2715206042430301,0.7104039523394362,0.3053144320239805
unet_model_23_0_metrics,4157.0,327107638.0,41192.0,2725.0,0.08647085742813163,0.6040395233943621,0.09166685042669077
unet_model_75_0_metrics,4155.0,327147667.0,1163.0,2727.0,0.5164698570540709,0.6037489102005231,0.7813087626927416
unet_model_39_0_metrics,4176.0,327138068.0,10762.0,2706.0,0.2366810247109499,0.6068003487358327,0.2795554960503414
unet_model_47_0_metrics,4167.0,327134953.0,13877.0,2715.0,0.20073221253432247,0.6054925893635571,0.23093549102194635
unet_model_48_0_metrics,4086.0,327148179.0,651.0,2796.0,0.5424133811230586,0.5937227550130776,0.8625712476250792
unet_model_64_0_metrics,4137.0,327147476.0,1354.0,2745.0,0.5023069451189898,0.6011333914559721,0.7534146785649244
unet_model_51_0_metrics,4074.0,327136421.0,12409.0,2808.0,0.21118656368254626,0.5919790758500436,0.2471637444639932
unet_model_09_0_metrics,3943.0,327148319.0,511.0,2939.0,0.5333423508724469,0.572943911653589,0.8852716659182757
unet_model_14_0_metrics,6377.0,327113744.0,35086.0,505.0,0.1519491040792985,0.9266201685556524,0.15379977329185057
unet_model_67_0_metrics,5864.0,327131780.0,17050.0,1018.0,0.24502757813805784,0.8520778843359489,0.2559134153792441
unet_model_65_0_metrics,4145.0,327146687.0,2143.0,2737.0,0.4592797783933518,0.6022958442313281,0.6591921119592875
unet_model_10_0_metrics,4144.0,327148415.0,415.0,2738.0,0.5679046183363026,0.6021505376344086,0.9089712656284273
unet_model_05_0_metrics,4148.0,327131563.0,17267.0,2734.0,0.17176694687150607,0.6027317640220866,0.19369600747139856
unet_model_04_0_metrics,4010.0,327146795.0,2035.0,2872.0,0.4497028148480431,0.5826794536471955,0.663358147229115
unet_model_59_0_metrics,4160.0,327132391.0,16439.0,2722.0,0.17838000085759617,0.6044754431851206,0.2019515510461673
unet_model_21_0_metrics,4139.0,327137380.0,11450.0,2743.0,0.22578005673139864,0.601424004649811,0.26550772980948106
unet_model_12_0_metrics,4216.0,327146127.0,2703.0,2666.0,0.43985393844548776,0.6126126126126126,0.6093366093366094
unet_model_82_0_metrics,4147.0,327143404.0,5426.0,2735.0,0.33693532661683456,0.6025864574251671,0.4331975347331035
unet_model_37_0_metrics,4121.0,327139796.0,9034.0,2761.0,0.2589218396582056,0.5988084859052601,0.313264918282022
unet_model_56_0_metrics,4150.0,327138699.0,10131.0,2732.0,0.2439311115029683,0.6030223772159256,0.29059589664589314
unet_model_32_0_metrics,4112.0,327145807.0,3023.0,2770.0,0.41514386673397274,0.5975007265329846,0.5763139453398739
unet_model_70_0_metrics,4127.0,327144260.0,4570.0,2755.0,0.3603737338456165,0.5996803254867771,0.47453144762561805
unet_model_41_0_metrics,4132.0,327145442.0,3388.0,2750.0,0.4023369036027264,0.6004068584713746,0.549468085106383
unet_model_79_0_metrics,4141.0,327147405.0,1425.0,2741.0,0.49849524497411823,0.6017146178436501,0.7439813151275602
unet_model_20_0_metrics,4167.0,327121105.0,27725.0,2715.0,0.12040916577571012,0.6054925893635571,0.13065972657719804
unet_model_61_0_metrics,4198.0,327137835.0,10995.0,2684.0,0.23482687251776024,0.6099970938680616,0.27631145922464295
unet_model_31_0_metrics,4116.0,327146905.0,1925.0,2766.0,0.4673555126603838,0.5980819529206626,0.6813441483198146
unet_model_63_0_metrics,4136.0,327144788.0,4042.0,2746.0,0.37861589161479314,0.6009880848590526,0.5057471264367817
unet_model_03_0_metrics,4935.0,327130077.0,18753.0,1947.0,0.192510239906378,0.7170880557977333,0.20833333333333334
unet_model_55_0_metrics,4163.0,327145681.0,3149.0,2719.0,0.41501345827933406,0.6049113629758791,0.5693380743982495
