,name,iou,acc,precision,recall,pos,neg,tp,tn,fp,fn
134,m_3807656_ne_18_1_20170611,0.0031049687937246408,0.005960448381627767,0.003106895866472483,0.833498229982214,174857,46898615,145743,134836,46763779,29114
135,m_3807708_se_18_1_20170725,0.048422437190565125,0.08416501499105576,0.05065255045793009,0.523768375438724,4237858,43390542,2219656,1788989,41601553,2018202
136,m_3907663_sw_18_1_20170611,0.0006554089386235822,0.0006810007585961116,0.0006554974126452421,0.8292313517606967,36974,46744178,30660,1198,46742980,6314
137,m_3807642_sw_18_1_20170626,0.005405000658700859,0.00969017012710819,0.00541374774515686,0.769864365719071,334355,47495765,257408,206074,47289691,76947
138,m_3807623_sw_18_1_20170730,0.00022089929179141936,0.00025902616213210834,0.00022091083064431432,0.8087627660403836,12827,46951541,10374,1791,46949750,2453
139,m_3807625_sw_18_1_20170716,0.013777401018508998,0.015254130329150807,0.013825649905163195,0.7978938388832922,822919,46906449,656602,71468,46834981,166317
140,m_3807518_sw_18_1_20170611,0.009463641331104366,0.01062448321056189,0.00951760567371599,0.6253401124108756,704914,45929166,440811,54652,45874514,264103
141,m_3807747_nw_18_1_20170731,0.0011565989742315808,0.001274131267712085,0.0011568867495043622,0.8229978555054351,67615,48050661,55647,5662,48044999,11968
142,m_3907624_sw_18_1_20170611,0.008120009217681369,0.00885847403091292,0.00814064674681835,0.7620750398835623,493311,45839161,375940,34495,45804666,117371
143,m_3907641_nw_18_1_20170609,0.013080788544767642,0.014553856483066934,0.013151751446049399,0.7079694135692945,873590,46478258,618475,70677,46407581,255115
144,m_3807604_nw_18_1_20170611,0.009867171005230073,0.012502957082710356,0.009901950680678163,0.7374800166541126,629274,46528690,464077,125537,46403153,165197
145,m_3807661_nw_18_1_20170730,0.0005286931299580772,0.000580921487340914,0.000528710161973548,0.9425675675675675,26640,47470312,25110,2482,47467830,1530
146,m_3907541_se_18_1_20170609,0.01630780310142703,0.016395938915618774,0.016324376424291378,0.9413931264465072,803660,45593012,756560,4157,45588855,47100
147,m_3907635_sw_18_1_20170609,0.014463934628578284,0.01961699183287658,0.014632408787493346,0.5567826716226439,1216040,45840920,677070,246046,45594874,538970
148,m_3807535_ne_18_1_20170611,0.013230625354516608,0.013394194878822721,0.013272444559390905,0.8076587687171438,762603,45797941,615923,7718,45790223,146680
149,m_3807553_ne_18_1_20170611,0.005261189321022259,0.005346396997629961,0.005267390113264094,0.8171587431000147,299276,46187732,244556,3982,46183750,54720
150,m_3807537_nw_18_1_20170611,0.013648432176271366,0.013771660610011846,0.013690004767327993,0.8179990937714212,774639,45658033,633654,5801,45652232,140985
151,m_3807619_se_18_1_20170626,0.006376707645499195,0.006980207355055649,0.006389339019478478,0.7633436125575047,395620,46992084,301994,28782,46963302,93626
152,m_3807643_sw_18_1_20170626,0.004285979383434283,0.004648119876901258,0.0042919862371727634,0.7538398487690331,270844,47383908,204173,17332,47366576,66671
153,m_3807549_ne_18_1_20170611,0.003656941194337874,0.01881467234381597,0.003661804679760761,0.733573193463089,230690,46760030,169228,714887,46045143,61462
154,m_3807707_nw_18_1_20170730,0.007682138539365037,0.008824170509751792,0.007697262573917865,0.796324309286596,460104,47288860,366392,54953,47233907,93712
155,m_3907542_se_18_1_20170609,0.015894953660476538,0.01592898454249948,0.015912155097982602,0.9363203133056882,785431,45483369,735415,1600,45481769,50016
156,m_3907626_se_18_1_20170609,0.003029031061499444,0.0032961810312835166,0.003033136146449609,0.6911739735796516,206129,46841651,142471,12607,46829044,63658
157,m_3907557_nw_18_1_20170709,0.02082255611307131,0.021114561560750363,0.02087039977885806,0.9008254402487379,1076153,45494267,969426,13888,45480379,106727
158,m_3807647_ne_18_1_20170709,0.0010455513638004592,0.001090554290120147,0.0010456307861636148,0.9322729507886673,52874,47094710,49293,2124,47092586,3581
159,m_3907657_nw_18_1_20170716,0.019499806122224836,0.023416531824595785,0.019633542987203115,0.7411146099411591,1244543,46245581,922349,189705,46055876,322194
160,m_3807648_sw_18_1_20170611,0.004849762058927903,0.005252708295146652,0.004852667236476879,0.8901196295544346,256124,46771616,227981,19042,46752574,28143
161,m_3807539_se_18_1_20170611,0.006240988828212006,0.006763841227533098,0.006252539901568565,0.7715965165741487,373081,45776583,287868,24281,45752302,85213
162,m_3907660_se_18_1_20170611,0.009077637674902517,0.014468390765530756,0.009107356647408629,0.7355781129658956,577785,46497319,425006,256095,46241224,152779
163,m_3807606_nw_18_1_20170611,0.009293834203546085,0.011582364045571716,0.00933407353390282,0.6831265905803128,637346,46318094,435388,108467,46209627,201958
164,m_3807636_ne_18_1_20170730,0.005571547526652017,0.0059096572724966455,0.0055772121545035365,0.8458115057432595,312105,47084383,263982,16115,47068268,48123
165,m_3907550_sw_18_1_20170609,0.03421537579738784,0.034368763497592325,0.034302098332608354,0.9311934362240674,1703166,44656954,1585977,7363,44649591,117189
166,m_3907640_sw_18_1_20170611,5.993171872763993e-05,6.47948034008169e-05,5.9932077266026464e-05,0.9092393078681031,3063,46466713,2785,226,46466487,278
167,m_3807526_sw_18_1_20170611,0.004317090508702484,0.0044690254123025165,0.004325140363282454,0.6987541487953769,288638,46436762,201687,7130,46429632,86951
